station_a,station_b,distance_km,n_both_active_hours,n_offline_a,n_offline_b,n_both_offline,p_offline_a,p_offline_b,expected_both_offline_if_independent,cooccurrence_ratio
IDERNA7,ITRIPO32,864.5254129555497,3700,1668,1922,927,0.4508108108108108,0.5194594594594595,866.4583783783785,1.0698725099005082
IDERNA7,ITRIPO33,885.7391731930908,3799,1681,636,365,0.44248486443801,0.16741247696762307,281.42037378257436,1.2969920944032267
IDERNA7,IZAWIY5,940.2632273964591,4014,1838,475,280,0.45789735924265074,0.11833582461385152,217.5012456402591,1.2873489490865357
IDERNA7,IZAWIY7,920.0230422562837,3979,1803,475,285,0.4531289268660467,0.11937672782106057,215.2362402613722,1.324126455906822
IJABAL13,IJABAL14,33.45645019118276,4222,429,426,219,0.10161061108479394,0.10090004737091426,43.286120322122215,5.059358481893693
IJABAL13,IJABAL15,82.10549236633982,4222,429,431,283,0.10161061108479394,0.10208432022738038,43.79417337754619,6.4620468471976595
IJABAL13,IJABAL16,31.866283381169104,4193,427,725,227,0.1018363939899833,0.17290722632959696,73.8313856427379,3.0745732052006782
IJABAL13,IJANZO2,89.92938493990863,4130,403,408,213,0.09757869249394673,0.09878934624697337,39.81210653753026,5.3501313676835505
IJABAL13,IJANZO3,81.11755843028665,4147,407,463,234,0.09814323607427056,0.11164697371593924,45.44031830238727,5.149611814838597
IJABAL13,IJANZO4,89.46174147239883,3538,373,2863,351,0.10542679479932165,0.8092142453363482,301.8369135104579,1.1628796356209716
IJABAL13,IMISRA12,239.84361477022549,3958,355,494,194,0.08969176351692774,0.12481051035876706,44.30773117736231,4.378468381137024
IJABAL13,IMISRA13,192.27243790098822,4239,431,584,310,0.10167492333097429,0.13776834158999765,59.378155225288985,5.220775196262276
IJABAL13,IMURQU5,103.13415606278379,3965,424,1001,221,0.10693568726355612,0.25245901639344265,107.04262295081969,2.0645981377113447
IJABAL13,IMURQU6,170.38736812008094,3602,406,1464,303,0.11271515824541921,0.40644086618545255,165.01499167129373,1.8361968020673505
IJABAL13,IMURQU7,148.99830172057844,4170,427,635,167,0.10239808153477219,0.15227817745803357,65.02278177458034,2.56833059801951
IJABAL13,INALUT3,110.75209089632294,4144,404,1558,297,0.09749034749034749,0.37596525096525096,151.8899613899614,1.9553629303880322
IJABAL13,INUQAT10,77.54473646582836,4054,403,675,247,0.09940799210656143,0.16650222002960038,67.10039467192895,3.6810513739546002
IJABAL13,INUQAT8,104.05417579065458,4132,403,291,190,0.09753146176185866,0.07042594385285576,28.381655372700873,6.694465051631663
IJABAL13,INUQAT9,71.17124072208189,4112,403,684,260,0.09800583657587549,0.16634241245136186,67.03599221789884,3.878513488021128
IJABAL13,ITAHLI1,63.8461051856256,4159,419,499,241,0.10074537148352969,0.11998076460687665,50.271940370281314,4.793926755659291
IJABAL13,ITRIPO32,116.89041244723101,3700,385,1922,256,0.10405405405405406,0.5194594594594595,199.99189189189192,1.2800518939957024
IJABAL13,ITRIPO33,103.78550838175924,4033,403,651,265,0.09992561368708158,0.16141829903297794,65.05157451029011,4.073690790652289
IJABAL13,IZAWIY5,72.38040442615741,4216,429,565,205,0.10175521821631879,0.1340132827324478,57.491698292220114,3.5657322029003446
IJABAL13,IZAWIY7,76.41907860742482,4181,427,490,256,0.10212867734991629,0.11719684286055967,50.04305190145898,5.115595277923816
IJABAL14,IJABAL15,85.28231110391717,4256,426,431,196,0.10009398496240601,0.1012687969924812,43.14050751879699,4.54329379214187
IJABAL14,IJABAL16,61.346686985627144,4227,426,725,235,0.10078069552874379,0.17151644192098414,73.06600425833923,3.2162700339970867
IJABAL14,IJANZO2,120.77470975706721,4164,412,408,148,0.0989433237271854,0.09798270893371758,40.36887608069164,3.6661907481439178
IJABAL14,IJANZO3,110.63597178143812,4181,415,463,186,0.09925855058598422,0.1107390576417125,45.95670892131069,4.047287204975409
IJABAL14,IJANZO4,122.46874518789797,3538,343,2863,304,0.09694742792538157,0.8092142453363482,277.5604861503674,1.0952567644492057
IJABAL14,IMISRA12,266.698960629721,3992,385,494,164,0.09644288577154309,0.12374749498997996,47.642785571142284,3.442284031757716
IJABAL14,IMISRA13,222.50612529224233,4256,426,584,251,0.10009398496240601,0.13721804511278196,58.45488721804511,4.293909576178533
IJABAL14,IMURQU5,134.4112324394784,3964,423,1001,151,0.10671039354187689,0.25252270433905144,106.81710393541876,1.4136312859717117
IJABAL14,IMURQU6,202.9586593072099,3602,336,1464,206,0.09328151027207107,0.40644086618545255,136.56413103831207,1.5084488030184748
IJABAL14,IMURQU7,180.79481207059501,4204,421,639,226,0.10014272121788773,0.15199809705042816,63.991198858230256,3.5317356766622434
IJABAL14,INALUT3,83.7952546209,4178,415,1562,305,0.0993298228817616,0.37386309238870274,155.15318334131163,1.9657991762183176
IJABAL14,INUQAT10,94.359902798529,4088,410,679,197,0.10029354207436399,0.1660958904109589,68.09931506849315,2.8928337943173243
IJABAL14,INUQAT8,111.80213749887702,4166,414,291,145,0.09937590014402305,0.06985117618819012,28.91838694191071,5.014110928499094
IJABAL14,INUQAT9,92.02904549294217,4146,410,685,270,0.09889049686444766,0.1652194886637723,67.73999035214665,3.9858287341997505
IJABAL14,ITAHLI1,97.0723612175785,4193,421,499,217,0.10040543763415216,0.11900787025995707,50.10231337944193,4.331137334050523
IJABAL14,ITRIPO32,149.78260862213034,3700,320,1922,207,0.08648648648648649,0.5194594594594595,166.22702702702705,1.2452848595213317
IJABAL14,ITRIPO33,135.60872779209276,4033,407,651,196,0.10091743119266056,0.16141829903297794,65.69724770642203,2.98338220918866
IJABAL14,IZAWIY5,96.79694996813967,4250,426,565,206,0.10023529411764706,0.13294117647058823,56.63294117647059,3.6374589721218165
IJABAL14,IZAWIY7,105.28201419465785,4215,426,490,174,0.10106761565836299,0.1162514827995255,49.52313167259786,3.5135096292037944
IJABAL15,IJABAL16,69.46939500837128,4227,431,725,266,0.10196356754199196,0.17151644192098414,73.92358646794418,3.598310264821185
IJABAL15,IJANZO2,151.05435916737272,4164,407,408,231,0.09774255523535062,0.09798270893371758,39.87896253602305,5.792527821939587
IJABAL15,IJANZO3,147.53978424443474,4181,411,463,195,0.09830184166467353,0.1107390576417125,45.51375269074384,4.2844192902524005
IJABAL15,IJANZO4,138.12019934535755,3538,383,2863,361,0.10825325042396834,0.8092142453363482,309.9290559638214,1.1647826915658408
IJABAL15,IMISRA12,207.20354518117992,3992,335,494,233,0.08391783567134269,0.12374749498997996,41.455410821643284,5.620496706749653
IJABAL15,IMISRA13,179.59216451489485,4256,431,584,284,0.1012687969924812,0.13721804511278196,59.140977443609025,4.8020849887169055
