station_a,station_b,distance_km,n_both_active_hours,n_offline_a,n_offline_b,n_both_offline,p_offline_a,p_offline_b,expected_both_offline_if_independent,cooccurrence_ratio
IJANZO3,IMISRA12,228.41504339960204,3628,157,232,6,0.04327453142227122,0.0639470782800441,10.039691289966923,0.5976279376235449
IJANZO3,IMISRA13,168.06990247590642,3673,152,155,7,0.041383065613939556,0.04219983664579363,6.414375170160631,1.0912988115449915
IJANZO3,IMURQU5,90.14572656192776,3373,181,602,26,0.05366142899495998,0.1784761340053365,32.30418025496591,0.8048493970374992
IJANZO3,IMURQU6,130.3489338408016,3054,151,1023,34,0.049443352979698756,0.3349705304518664,50.580550098231825,0.6721951408984095
IJANZO3,IMURQU7,119.6448173539954,3723,176,318,0,0.0472737040021488,0.0854149879129734,15.033037872683316,0.0
IJANZO3,INALUT3,163.4308681994364,3743,157,1188,55,0.04194496393267433,0.3173924659364146,49.8306171520171,1.1037390894078791
IJANZO3,INUQAT10,50.22480694430832,3731,179,384,6,0.04797641383007237,0.10292146877512731,18.42294291074779,0.3256808659217877
IJANZO3,INUQAT8,84.06219507119916,3809,157,78,1,0.04121816749803098,0.020477815699658702,3.2150170648464163,0.31104033970276007
IJANZO3,INUQAT9,38.22642076604205,3642,152,302,10,0.04173531026908292,0.0829214717188358,12.604063701263042,0.7933949111188567
IJANZO3,ITAHLI1,35.530153782279264,3777,156,167,29,0.04130262112787927,0.04421498543817845,6.897537728355838,4.204398894518655
IJANZO3,ITRIPO32,50.71126081078297,3269,176,1552,91,0.05383909452431936,0.4747629244417253,83.55827470174364,1.0890603034208062
IJANZO3,ITRIPO33,30.298582082867824,3678,157,371,2,0.04268624252311039,0.10087003806416531,15.836595976073953,0.12628976599653202
IJANZO3,IZAWIY5,25.933829411557515,3821,200,288,25,0.05234231876472128,0.07537293902119864,15.074587804239727,1.658420138888889
IJANZO3,IZAWIY7,6.256250176063599,3770,181,218,2,0.0480106100795756,0.05782493368700265,10.46631299734748,0.19108925946576108
IJANZO4,IMISRA12,194.7075577812163,2779,2125,198,166,0.7646635480388629,0.07124865059373875,151.40338251169484,1.0964087938205587
IJANZO4,IMISRA13,134.24004289683438,2862,2193,133,110,0.7662473794549266,0.04647099930118798,101.91090146750524,1.0793742221490799
IJANZO4,IMURQU5,59.19439773976747,2861,2211,508,401,0.7728067109402307,0.1775602936036351,392.5858091576372,1.0214327432273136
IJANZO4,IMURQU6,97.50744161496416,2698,2135,968,756,0.7913269088213492,0.3587842846553002,766.004447739066,0.9869394391003928
IJANZO4,IMURQU7,85.80490053850775,2889,2239,211,176,0.7750086535133264,0.07303565247490482,163.5268258913119,1.076276011845166
IJANZO4,INALUT3,187.16731001258293,2919,2257,1052,908,0.7732100034258308,0.3603973963686194,813.4169236039739,1.1162787171638384
IJANZO4,INUQAT10,82.91768772705606,2840,2169,167,118,0.7637323943661972,0.05880281690140845,127.54330985915493,0.9251759275363519
IJANZO4,INUQAT8,117.60935403282079,2964,2291,77,71,0.7729419703103914,0.025978407557354925,59.516531713900136,1.192945858157556
IJANZO4,INUQAT9,70.26405973041368,2905,2245,220,195,0.7728055077452668,0.0757314974182444,170.01721170395868,1.1469427009516098
IJANZO4,ITAHLI1,25.86481172896806,2898,2251,146,131,0.7767425810904072,0.05037957211870255,113.40441683919944,1.1551578293969804
IJANZO4,ITRIPO32,27.47875728198048,2874,2262,1392,1085,0.7870563674321504,0.48434237995824636,1095.5824634655532,0.9903407878288972
IJANZO4,ITRIPO33,21.595700047197187,2862,2201,91,55,0.7690426275331935,0.03179594689028651,69.98287910552061,0.785906506033721
IJANZO4,IZAWIY5,58.31040299745979,2999,2336,327,316,0.7789263087695899,0.10903634544848283,254.7089029676559,1.2406319383352185
IJANZO4,IZAWIY7,38.36871379006105,2970,2308,152,116,0.7771043771043771,0.05117845117845118,118.11986531986531,0.9820532700903039
IMISRA12,IMISRA13,64.18920738971784,3584,232,153,17,0.06473214285714286,0.042689732142857144,9.90401785714286,1.7164750957854402
IMISRA12,IMURQU5,142.78323861931898,3263,235,607,39,0.07201961385228317,0.18602513024823783,43.71590560833589,0.8921238038487154
IMISRA12,IMURQU6,110.34900850744917,2863,190,1012,95,0.06636395389451624,0.3534753754802655,67.16032134125044,1.4145256916996047
IMISRA12,IMURQU7,110.02875604119947,3634,236,318,32,0.06494221243808475,0.08750687947165657,20.651623555310948,1.549514977081335
IMISRA12,INALUT3,349.8382384197245,3628,232,1108,66,0.0639470782800441,0.3054024255788313,70.85336273428885,0.9315013071081789
IMISRA12,INUQAT10,275.0048062499041,3665,232,382,14,0.06330150068212824,0.10422919508867667,24.18117326057299,0.5789628091713305
IMISRA12,INUQAT8,310.6919191071152,3683,232,53,8,0.06299212598425197,0.014390442573988596,3.338582677165354,2.3962264150943398
IMISRA12,INUQAT9,262.04973776361675,3582,232,275,27,0.06476828587381352,0.07677275265214964,17.811278615298715,1.5158934169278997
IMISRA12,ITAHLI1,201.9991494793527,3633,232,160,10,0.06385906963941645,0.04404073768235618,10.217451142306635,0.978717672413793
IMISRA12,ITRIPO32,189.2178400578203,3174,202,1480,123,0.06364209199747953,0.46628859483301827,94.1902961562697,1.3058670056194808
IMISRA12,ITRIPO33,207.54764275389448,3610,231,347,9,0.06398891966759003,0.0961218836565097,22.20415512465374,0.4053295407762266
IMISRA12,IZAWIY5,251.10757981986592,3564,232,197,13,0.06509539842873176,0.055274971941638606,12.823793490460156,1.0137405916331175
IMISRA12,IZAWIY7,232.31451228627765,3679,232,170,7,0.06306061429736341,0.04620820875237836,10.72030443055178,0.6529665314401624
IMISRA13,IMURQU5,89.56039488864887,3355,150,576,63,0.044709388971684055,0.17168405365126677,25.752608047690018,2.4463541666666666
IMISRA13,IMURQU6,46.378667453838744,3047,140,1020,70,0.04594683295044306,0.33475549721037084,46.86576960945192,1.4936274509803922
IMISRA13,IMURQU7,48.45164011232451,3712,155,294,11,0.04175646551724138,0.07920258620689655,12.276400862068966,0.8960280886548168
IMISRA13,INALUT3,302.8995823607052,3689,151,1145,59,0.04093250203307129,0.31038221740309024,46.86771482786662,1.2588623152780591
IMISRA13,INUQAT10,216.44112951506514,3621,153,383,18,0.04225352112676056,0.10577188621927644,16.183098591549296,1.112271540469974
IMISRA13,INUQAT8,251.6621538998705,3758,154,53,18,0.04097924427887174,0.014103246407663651,2.1718999467802025,8.287674589561382
IMISRA13,INUQAT9,203.54792092859148,3665,153,275,2,0.0417462482946794,0.07503410641200546,11.480218281036835,0.17421271538918598
IMISRA13,ITAHLI1,145.29043395726958,3647,150,157,7,0.04112969564025226,0.043049081436797365,6.457362215519605,1.0840339702760087
IMISRA13,ITRIPO32,125.99321671371136,3194,140,1508,79,0.043832185347526614,0.47213525360050096,66.09893550407014,1.1951780977643045
IMISRA13,ITRIPO33,145.11433698101243,3579,153,347,19,0.04274937133277452,0.09695445655210953,14.834031852472757,1.2808385602079448
IMISRA13,IZAWIY5,192.0373711645383,3771,155,214,3,0.04110315566162821,0.056748872977989924,8.796075311588439,0.3410611998794091
IMISRA13,IZAWIY7,172.50117594491726,3734,153,180,3,0.04097482592394215,0.048205677557579006,7.375468666309588,0.40675381263616556
IMURQU5,IMURQU6,70.70179996116894,2944,568,996,310,0.19293478260869565,0.3383152173913043,192.16304347826085,1.6132134170484758
IMURQU5,IMURQU7,46.61340668621818,3428,601,221,18,0.17532088681446908,0.06446907817969662,38.74591598599767,0.46456509136356444
IMURQU5,INALUT3,213.49331592698113,3344,593,1138,226,0.17733253588516745,0.340311004784689,201.80442583732057,1.119896152238921
IMURQU5,INUQAT10,133.19779205175115,3284,604,291,76,0.18392204628501826,0.08861144945188794,53.521315468940315,1.4199949932864524
IMURQU5,INUQAT8,169.0083547834671,3434,609,55,26,0.17734420500873616,0.01601630751310425,9.753931275480488,2.665591879384983
IMURQU5,INUQAT9,120.31245903540331,3289,575,269,46,0.17482517482517482,0.08178777743995136,47.02797202797203,0.9781412639405205
IMURQU5,ITAHLI1,59.716848013008324,3349,604,161,35,0.1803523439832786,0.0480740519558077,29.036727381307855,1.2053699971206449
IMURQU5,ITRIPO32,68.91609383094568,2969,559,1368,375,0.18827888177837657,0.46076119905692153,257.56551027281915,1.4559402755547186
IMURQU5,ITRIPO33,78.37199352098932,3282,609,140,10,0.18555758683729434,0.042656916514320534,25.97806215722121,0.3849401829697396
IMURQU5,IZAWIY5,110.08809078241417,3471,600,213,18,0.17286084701815038,0.06136560069144339,36.81936041486603,0.4888732394366197
IMURQU5,IZAWIY7,92.83598178005931,3383,583,180,52,0.17233224948270764,0.05320721253325451,31.019804906887373,1.676348389555937
IMURQU6,IMURQU7,26.437481973348483,3004,1011,182,58,0.33655126498002663,0.06058588548601864,61.25233022636485,0.9469027510570537
IMURQU6,INALUT3,278.39807639841285,3017,1018,1028,404,0.337421279416639,0.34073583029499505,346.86907524030494,1.1647045782911485
IMURQU6,INUQAT10,180.27861827438224,2914,1017,325,117,0.3490048043925875,0.1115305422100206,113.42656142759095,1.031504424778761
IMURQU6,INUQAT8,214.3392383280821,3064,1025,78,28,0.3345300261096606,0.025456919060052218,26.093342036553523,1.0730706691682301
IMURQU6,INUQAT9,167.73124506544815,3015,1020,269,68,0.3383084577114428,0.08922056384742952,91.0049751243781,0.7472118959107807
IMURQU6,ITAHLI1,114.2005221862633,3031,1021,160,51,0.3368525239194985,0.05278785879247773,53.896403827119755,0.946259794319295
IMURQU6,ITRIPO32,83.72562655624516,2941,1013,1404,652,0.3444406664399864,0.4773886433185991,483.5946956817409,1.3482364587991438
IMURQU6,ITRIPO33,104.19996957040256,2982,1021,169,26,0.3423876592890677,0.05667337357478203,57.86351441985244,0.4493332328787765
IMURQU6,IZAWIY5,155.6727069981453,3122,1025,255,42,0.32831518257527226,0.08167841127482384,83.72037155669443,0.5016700143472023
IMURQU6,IZAWIY7,135.50975807463968,3034,1020,203,34,0.33618984838497035,0.06690837178642056,68.24653922214898,0.49819376026272577
IMURQU7,INALUT3,258.6226114312447,3677,318,1165,97,0.08648354636932282,0.3168343758498776,100.75333152026109,0.9627473209706588
IMURQU7,INUQAT10,168.04709930210032,3644,318,382,15,0.08726673984632272,0.10482985729967069,33.335894621295274,0.44996542526918903
IMURQU7,INUQAT8,203.21747727197092,3794,318,56,9,0.0838165524512388,0.014760147601476014,4.693726937269373,1.917452830188679
IMURQU7,INUQAT9,155.17271895790378,3675,294,299,12,0.08,0.08136054421768707,23.92,0.5016722408026756
IMURQU7,ITAHLI1,97.61745489344256,3721,318,159,21,0.08546089760816984,0.04273044880408492,13.588282719699004,1.5454491515367275
IMURQU7,ITRIPO32,79.46309844821394,3246,230,1555,149,0.07085643869377696,0.4790511398644485,110.18176216882316,1.3523109184957363
IMURQU7,ITRIPO33,97.52693067550443,3581,290,347,72,0.0809829656520525,0.09690030717676627,28.10108908126222,2.5621782768558083
IMURQU7,IZAWIY5,143.60972811962856,3785,294,215,6,0.07767503302509908,0.05680317040951123,16.700132100396303,0.3592785951589938
IMURQU7,IZAWIY7,124.04966966909075,3734,318,171,3,0.08516336368505624,0.04579539367970006,14.56293519014462,0.20600242745227845
INALUT3,INUQAT10,122.63903914808209,3688,1119,381,61,0.3034164859002169,0.10330802603036876,115.60168112798264,0.5276739871323055
INALUT3,INUQAT8,113.53818360761059,3801,1189,78,7,0.31281241778479346,0.020520915548539857,24.39936858721389,0.28689266998770785
INALUT3,INUQAT9,129.3716384591898,3704,1120,302,96,0.3023758099352052,0.08153347732181425,91.31749460043197,1.0512771996215704
INALUT3,ITAHLI1,165.2661288701606,3746,1189,167,68,0.31740523224773093,0.044580886278697274,53.00667378537106,1.2828573299154424
INALUT3,ITRIPO32,211.97828748666706,3237,1031,1537,494,0.31850478838430646,0.47482236638863146,489.54185974667905,1.0091067600544474
INALUT3,ITRIPO33,193.28422631166129,3646,1120,347,69,0.30718595721338454,0.09517279210093253,106.59352715304443,0.6473188554960889
INALUT3,IZAWIY5,140.1072844673102,3742,1150,263,72,0.30732228754676644,0.07028327097808658,80.82576162479957,0.8908050917507027
INALUT3,IZAWIY7,157.1798543179809,3787,1199,219,38,0.31660945339318725,0.05782941642461051,69.337470293108,0.5480442225446625
INUQAT10,INUQAT8,35.81058197085253,3768,383,78,1,0.10164543524416136,0.020700636942675158,7.928343949044586,0.12612974492870055
INUQAT10,INUQAT9,12.956083583930782,3620,383,302,53,0.10580110497237569,0.08342541436464089,31.95193370165746,1.6587415489426451
INUQAT10,ITAHLI1,73.49163363166502,3683,379,165,22,0.1029052402932392,0.04480043442845506,16.97936464838447,1.2956904133685136
INUQAT10,ITRIPO32,100.4733018514525,3163,249,1475,115,0.0787227315839393,0.46632943408156813,116.11602908631046,0.9903886733374175
INUQAT10,ITRIPO33,79.43492550140911,3671,366,347,45,0.0997003541269409,0.09452465268319259,34.59602288204849,1.3007275475976756
INUQAT10,IZAWIY5,24.614101599361888,3684,383,239,23,0.10396308360477742,0.06487513572204126,24.847176981541804,0.9256584769000513
INUQAT10,IZAWIY7,44.79026535273029,3716,383,219,81,0.10306781485468246,0.05893433799784715,22.57185145317546,3.5885403626739154
INUQAT8,INUQAT9,48.718618579923344,3761,81,326,27,0.02153682531241691,0.08667907471417176,7.021005051847913,3.8456032719836397
INUQAT8,ITAHLI1,109.30095007245698,3810,78,167,7,0.02047244094488189,0.04383202099737533,3.4188976377952756,2.0474435743896824
INUQAT8,ITRIPO32,132.58932387802847,3293,77,1566,28,0.023382933495293044,0.47555420589128455,36.61767385362891,0.7646580750029026
INUQAT8,ITRIPO33,111.37172741353392,3726,78,347,0,0.020933977455716585,0.09312936124530327,7.264090177133655,0.0
INUQAT8,IZAWIY5,59.68291260601048,3834,81,263,26,0.02112676056338028,0.06859676577986437,5.556338028169014,4.679340937896071
INUQAT8,IZAWIY7,79.24229997538811,3853,78,219,34,0.020243965740981053,0.05683882688813911,4.433428497274851,7.669008312843929
INUQAT9,ITAHLI1,60.631871838421105,3688,302,162,26,0.08188720173535792,0.04392624728850325,13.265726681127983,1.9599378628076198
INUQAT9,ITRIPO32,88.86801276316767,3251,293,1552,153,0.09012611504152568,0.4773915718240541,139.87573054444783,1.093828067274199
INUQAT9,ITRIPO33,68.085198779732,3577,301,347,40,0.08414872798434442,0.09700866648029075,29.199608610567513,1.3698813752429462
INUQAT9,IZAWIY5,12.292673390920617,3737,326,262,39,0.08723575060208724,0.07010971367407011,22.85576665774686,1.7063527373202827
INUQAT9,IZAWIY7,32.485681013733235,3759,302,219,28,0.08034051609470604,0.05826017557861133,17.59457302474062,1.5913998004173096
ITAHLI1,ITRIPO32,53.32810484610599,3219,162,1528,43,0.05032618825722274,0.474681578129854,76.89841565703634,0.5591792708939306
ITAHLI1,ITRIPO33,43.60258248026563,3652,165,347,2,0.045180722891566265,0.09501642935377876,15.677710843373495,0.1275696445725264
ITAHLI1,IZAWIY5,50.82981590044089,3747,166,263,16,0.04430210835334935,0.07018948492127035,11.65145449693088,1.3732191121902055
ITAHLI1,IZAWIY7,35.97409899336144,3793,164,218,6,0.04323754284207751,0.05747429475349328,9.425784339572896,0.6365518012978296
ITRIPO32,ITRIPO33,21.22273504288223,3244,1509,355,193,0.4651664611590629,0.10943279901356351,165.13409371146733,1.168747141563763
ITRIPO32,IZAWIY5,76.5882728792709,3295,1600,307,145,0.48558421851289835,0.09317147192716237,149.07435508345978,0.9726689739413681
ITRIPO32,IZAWIY7,56.726460268085134,3290,1558,164,63,0.4735562310030395,0.04984802431610942,77.66322188449847,0.8111947775446947
ITRIPO33,IZAWIY5,55.8642497711667,3607,347,262,16,0.09620182977543665,0.07263654006099252,25.2048794011644,0.6347977209230702
ITRIPO33,IZAWIY7,36.49910457383626,3674,347,218,12,0.09444746869896571,0.05933587370713119,20.589548176374525,0.5828199772625122
IZAWIY5,IZAWIY7,20.246468452519867,3807,306,228,53,0.08037825059101655,0.05988967691095351,18.326241134751772,2.89202786377709
